#time,trackpoint_type,latitude,longitude,altitude,accuracy_horizontal,accuracy_vertical,speed,altitude_gain,altitude_loss,sensor_distance,heartrate,cadence,power
"2023-10-21T15:02:57.398-04:00","SEGMENT_START_MANUAL",,,,,,,,,,,,
"2023-10-21T15:54:58.18-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T15:55:05.166-04:00","TRACKPOINT",40.741593,-74.301511,28.83136,10,,5.26,,,,,,
"2023-10-21T15:55:13.164-04:00","TRACKPOINT",40.741681,-74.301472,28.200562,10,,4.5,,,,,,
"2023-10-21T15:55:22.163-04:00","TRACKPOINT",40.741764,-74.301416,28.829468,10,,5,,,,,,
"2023-10-21T15:55:30.164-04:00","TRACKPOINT",40.741854,-74.301397,31.798218,11,,5.44,,,,,,
"2023-10-21T15:55:36.166-04:00","TRACKPOINT",40.741943,-74.30132,35.733032,11,,5.44,,,,,,
"2023-10-21T15:55:43.162-04:00","TRACKPOINT",40.742003,-74.301228,38.114319,10,,3.78,,,,,,
"2023-10-21T15:55:52.17-04:00","TRACKPOINT",40.742074,-74.301137,36.48114,10,,4.18,,,,,,
"2023-10-21T15:56:00.163-04:00","TRACKPOINT",40.742124,-74.301025,38.667297,10,,4.39,,,,,,
"2023-10-21T15:56:06.162-04:00","TRACKPOINT",40.742157,-74.300911,41.709167,10,,6.62,,,,,,
"2023-10-21T15:56:15.161-04:00","TRACKPOINT",40.742215,-74.300813,34.622314,10,,2.23,,,,,,
"2023-10-21T15:56:23.166-04:00","TRACKPOINT",40.742261,-74.3007,34.001038,10,,4.97,,,,,,
"2023-10-21T15:56:31.163-04:00","TRACKPOINT",40.742357,-74.300688,38.116333,10,,6.73,,,,,,
"2023-10-21T15:56:38.163-04:00","TRACKPOINT",40.742457,-74.30069,35.379211,10,,5.29,,,,,,
"2023-10-21T15:56:47.161-04:00","TRACKPOINT",40.742549,-74.300658,37.753235,10,,2.7,,,,,,
"2023-10-21T15:56:57.168-04:00","TRACKPOINT",40.742558,-74.300641,36.194641,10,,0.68,,,,,,
"2023-10-21T15:56:57.18-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T15:57:17.167-04:00","TRACKPOINT",40.742652,-74.300621,34.562378,4,,2.02,,,,,,
"2023-10-21T15:57:27.166-04:00","TRACKPOINT",40.74268,-74.300641,36.857056,4,,0,,,,,,
"2023-10-21T15:57:27.185-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T15:58:00.164-04:00","TRACKPOINT",40.74277,-74.300617,34.540161,4,,5.11,,,,,,
"2023-10-21T15:58:07.164-04:00","TRACKPOINT",40.742859,-74.300579,35.527954,4,,6.34,,,,,,
"2023-10-21T15:58:17.16-04:00","TRACKPOINT",40.742948,-74.300527,32.325012,10,,4,,,,,,
"2023-10-21T15:58:26.161-04:00","TRACKPOINT",40.743015,-74.300435,32.083618,10,,5.4,,,,,,
"2023-10-21T15:58:34.163-04:00","TRACKPOINT",40.743107,-74.300395,32.860168,10,,1.51,,,,,,
"2023-10-21T15:58:42.163-04:00","TRACKPOINT",40.743199,-74.300408,33.73175,10,,3.42,,,,,,
"2023-10-21T15:58:51.164-04:00","TRACKPOINT",40.743293,-74.300411,33.30719,11,,1.94,,,,,,
"2023-10-21T15:58:58.167-04:00","TRACKPOINT",40.743387,-74.300391,34.041321,11,,3.49,,,,,,
"2023-10-21T15:59:05.166-04:00","TRACKPOINT",40.743478,-74.300377,34.779297,10,,5.69,,,,,,
"2023-10-21T15:59:14.163-04:00","TRACKPOINT",40.74358,-74.300374,34.776306,10,,6.41,,,,,,
"2023-10-21T15:59:22.163-04:00","TRACKPOINT",40.743678,-74.300367,36.011902,10,,5.18,,,,,,
"2023-10-21T15:59:31.17-04:00","TRACKPOINT",40.743783,-74.300358,37.00061,10,,6.3,,,,,,
"2023-10-21T15:59:38.165-04:00","TRACKPOINT",40.743867,-74.300297,34.393555,10,,3.96,,,,,,
"2023-10-21T15:59:47.163-04:00","TRACKPOINT",40.743957,-74.300245,32.802002,10,,3.67,,,,,,
"2023-10-21T15:59:56.163-04:00","TRACKPOINT",40.744048,-74.300188,32.284302,10,,4.68,,,,,,
"2023-10-21T16:00:05.164-04:00","TRACKPOINT",40.744123,-74.300114,34.322693,10,,4.57,,,,,,
"2023-10-21T16:00:13.162-04:00","TRACKPOINT",40.744171,-74.300006,35.376892,10,,4.1,,,,,,
"2023-10-21T16:00:22.162-04:00","TRACKPOINT",40.7442,-74.299891,35.075317,10,,5.4,,,,,,
"2023-10-21T16:00:30.165-04:00","TRACKPOINT",40.744257,-74.299788,38.904297,10,,5.04,,,,,,
"2023-10-21T16:00:38.164-04:00","TRACKPOINT",40.744292,-74.299678,41.319397,10,,2.45,,,,,,
"2023-10-21T16:00:46.171-04:00","TRACKPOINT",40.744376,-74.299618,36.478699,10,,6.16,,,,,,
"2023-10-21T16:00:56.17-04:00","TRACKPOINT",40.744411,-74.299556,31.109009,10,,4.43,,,,,,
"2023-10-21T16:00:56.19-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:01:11.163-04:00","TRACKPOINT",40.744472,-74.299469,33.619629,10,,3.1,,,,,,
"2023-10-21T16:01:19.165-04:00","TRACKPOINT",40.744521,-74.299349,35.307251,10,,5.54,,,,,,
"2023-10-21T16:01:26.165-04:00","TRACKPOINT",40.744571,-74.299235,37.163452,10,,4.61,,,,,,
"2023-10-21T16:01:33.164-04:00","TRACKPOINT",40.744633,-74.299149,36.48584,10,,4.32,,,,,,
"2023-10-21T16:01:42.163-04:00","TRACKPOINT",40.744726,-74.299122,38.122131,10,,4.1,,,,,,
"2023-10-21T16:01:52.159-04:00","TRACKPOINT",40.744747,-74.299028,37.814148,10,,5.54,,,,,,
"2023-10-21T16:01:52.187-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:02:00.174-04:00","TRACKPOINT",40.744799,-74.298923,37.933167,10,,4.57,,,,,,
"2023-10-21T16:02:08.163-04:00","TRACKPOINT",40.744882,-74.29885,36.15741,10,,5.94,,,,,,
"2023-10-21T16:02:16.167-04:00","TRACKPOINT",40.744958,-74.298775,37.315735,10,,4.64,,,,,,
"2023-10-21T16:02:24.166-04:00","TRACKPOINT",40.745034,-74.298701,39.951782,10,,4.43,,,,,,
"2023-10-21T16:02:32.165-04:00","TRACKPOINT",40.745091,-74.298603,39.397278,10,,5.44,,,,,,
"2023-10-21T16:02:39.165-04:00","TRACKPOINT",40.745153,-74.298504,36.185181,10,,2.16,,,,,,
"2023-10-21T16:02:46.168-04:00","TRACKPOINT",40.745227,-74.298427,37.360229,10,,6.8,,,,,,
"2023-10-21T16:02:54.164-04:00","TRACKPOINT",40.745294,-74.298339,35.197205,10,,5.22,,,,,,
"2023-10-21T16:03:02.164-04:00","TRACKPOINT",40.745355,-74.298234,38.797424,10,,4.25,,,,,,
"2023-10-21T16:03:11.165-04:00","TRACKPOINT",40.745418,-74.298135,39.990967,10,,4.46,,,,,,
"2023-10-21T16:03:21.166-04:00","TRACKPOINT",40.745476,-74.298067,40.021851,10,,2.3,,,,,,
"2023-10-21T16:03:21.185-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:03:31.162-04:00","TRACKPOINT",40.745535,-74.297971,40.880859,10,,3.6,,,,,,
"2023-10-21T16:03:40.165-04:00","TRACKPOINT",40.745601,-74.297889,40.149414,10,,3.82,,,,,,
"2023-10-21T16:03:49.167-04:00","TRACKPOINT",40.74567,-74.297806,40.886963,11,,4,,,,,,
"2023-10-21T16:03:59.167-04:00","TRACKPOINT",40.745756,-74.297814,36.62146,10,,4.21,,,,,,
"2023-10-21T16:03:59.188-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:04:08.17-04:00","TRACKPOINT",40.745827,-74.297728,37.330872,10,,3.78,,,,,,
"2023-10-21T16:04:15.168-04:00","TRACKPOINT",40.745833,-74.297603,40.986694,10,,4.82,,,,,,
"2023-10-21T16:04:23.167-04:00","TRACKPOINT",40.745827,-74.297481,40.133301,10,,2.41,,,,,,
"2023-10-21T16:04:33.166-04:00","TRACKPOINT",40.745927,-74.297461,39.07196,10,,7.06,,,,,,
"2023-10-21T16:04:41.172-04:00","TRACKPOINT",40.746011,-74.297387,40.224365,10,,4.93,,,,,,
"2023-10-21T16:04:50.162-04:00","TRACKPOINT",40.746086,-74.297297,38.862549,10,,4.57,,,,,,
"2023-10-21T16:04:59.165-04:00","TRACKPOINT",40.746143,-74.297202,39.612,10,,1.87,,,,,,
"2023-10-21T16:05:09.166-04:00","TRACKPOINT",40.746191,-74.297127,39.631653,10,,4.68,,,,,,
"2023-10-21T16:05:09.187-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:05:25.168-04:00","TRACKPOINT",40.746285,-74.297111,36.669495,10,,3.53,,,,,,
"2023-10-21T16:05:33.166-04:00","TRACKPOINT",40.746357,-74.297023,36.30249,10,,5.72,,,,,,
"2023-10-21T16:05:42.165-04:00","TRACKPOINT",40.746414,-74.296914,38.364197,11,,5.76,,,,,,
"2023-10-21T16:05:51.165-04:00","TRACKPOINT",40.746467,-74.2968,38.665833,10,,4.82,,,,,,
"2023-10-21T16:06:00.172-04:00","TRACKPOINT",40.74654,-74.296723,36.760254,10,,4.18,,,,,,
"2023-10-21T16:06:10.163-04:00","TRACKPOINT",40.746582,-74.296637,36.904297,10,,5.65,,,,,,
"2023-10-21T16:06:10.194-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:06:19.163-04:00","TRACKPOINT",40.746656,-74.296554,39.890808,10,,4.36,,,,,,
"2023-10-21T16:06:26.171-04:00","TRACKPOINT",40.7467,-74.296432,38.998962,10,,5.54,,,,,,
"2023-10-21T16:06:35.161-04:00","TRACKPOINT",40.746763,-74.29634,37.820068,10,,4.46,,,,,,
"2023-10-21T16:06:44.166-04:00","TRACKPOINT",40.746723,-74.29623,40.046875,10,,4.46,,,,,,
"2023-10-21T16:06:52.164-04:00","TRACKPOINT",40.746711,-74.296104,45.218384,10,,2.66,,,,,,
"2023-10-21T16:07:00.167-04:00","TRACKPOINT",40.746758,-74.296001,42.120239,10,,1.69,,,,,,
"2023-10-21T16:07:10.165-04:00","TRACKPOINT",40.746829,-74.295936,40.411377,10,,4.32,,,,,,
"2023-10-21T16:07:10.186-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:08:13.163-04:00","TRACKPOINT",40.746902,-74.295858,39.693848,10,,7.38,,,,,,
"2023-10-21T16:08:23.162-04:00","TRACKPOINT",40.746917,-74.29577,37.222107,10,,5.08,,,,,,
"2023-10-21T16:08:23.184-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:08:28.165-04:00","TRACKPOINT",40.747001,-74.295703,38.77063,10,,6.3,,,,,,
"2023-10-21T16:08:33.169-04:00","TRACKPOINT",40.747065,-74.295614,37.1875,10,,6.05,,,,,,
"2023-10-21T16:08:41.174-04:00","TRACKPOINT",40.747126,-74.295511,38.615356,10,,5.33,,,,,,
"2023-10-21T16:08:48.165-04:00","TRACKPOINT",40.747201,-74.295444,39.698486,10,,5.15,,,,,,
"2023-10-21T16:08:55.165-04:00","TRACKPOINT",40.747288,-74.295368,41.927002,10,,5.47,,,,,,
"2023-10-21T16:09:03.165-04:00","TRACKPOINT",40.747366,-74.295285,41.711609,10,,4.72,,,,,,
"2023-10-21T16:09:10.168-04:00","TRACKPOINT",40.747451,-74.29521,43.596436,10,,5.29,,,,,,
"2023-10-21T16:09:20.169-04:00","TRACKPOINT",40.747522,-74.295194,46.969543,10,,0,,,,,,
"2023-10-21T16:09:20.187-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:09:59.16-04:00","TRACKPOINT",40.747595,-74.295104,44.152832,10,,4.72,,,,,,
"2023-10-21T16:10:05.163-04:00","TRACKPOINT",40.747695,-74.295084,46.197083,10,,3.6,,,,,,
"2023-10-21T16:10:11.158-04:00","TRACKPOINT",40.747792,-74.295073,47.329163,10,,4.93,,,,,,
"2023-10-21T16:10:18.162-04:00","TRACKPOINT",40.747882,-74.295042,46.306824,10,,1.98,,,,,,
"2023-10-21T16:10:25.154-04:00","TRACKPOINT",40.747966,-74.294998,47.037109,4,,2.52,,,,,,
"2023-10-21T16:10:35.159-04:00","TRACKPOINT",40.747973,-74.295,45.77301,4,,0,,,,,,
"2023-10-21T16:10:35.167-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:11:07.166-04:00","TRACKPOINT",40.748059,-74.294945,46.270813,4,,5,,,,,,
"2023-10-21T16:11:15.154-04:00","TRACKPOINT",40.748143,-74.294884,43.603699,4,,5.11,,,,,,
"2023-10-21T16:11:22.157-04:00","TRACKPOINT",40.748235,-74.294848,43.095032,10,,6.12,,,,,,
"2023-10-21T16:11:31.157-04:00","TRACKPOINT",40.748334,-74.294847,44.072632,10,,4.75,,,,,,
"2023-10-21T16:11:41.162-04:00","TRACKPOINT",40.748421,-74.29481,41.88324,10,,3.85,,,,,,
"2023-10-21T16:11:51.158-04:00","TRACKPOINT",40.748465,-74.294785,43.353821,10,,4.72,,,,,,
"2023-10-21T16:11:51.175-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:12:00.161-04:00","TRACKPOINT",40.748558,-74.294726,45.679932,10,,5.44,,,,,,
"2023-10-21T16:12:07.162-04:00","TRACKPOINT",40.748641,-74.294681,47.913269,10,,4.9,,,,,,
"2023-10-21T16:12:15.157-04:00","TRACKPOINT",40.748741,-74.294654,48.98584,10,,5.9,,,,,,
"2023-10-21T16:12:25.159-04:00","TRACKPOINT",40.748839,-74.294635,49.834961,10,,4.72,,,,,,
"2023-10-21T16:12:33.16-04:00","TRACKPOINT",40.748932,-74.294617,48.997253,10,,4.03,,,,,,
"2023-10-21T16:12:41.158-04:00","TRACKPOINT",40.74903,-74.294595,48.886841,10,,5.44,,,,,,
"2023-10-21T16:12:48.159-04:00","TRACKPOINT",40.749124,-74.294574,48.013184,10,,3.67,,,,,,
"2023-10-21T16:12:57.157-04:00","TRACKPOINT",40.749213,-74.29455,46.621582,10,,4.46,,,,,,
"2023-10-21T16:13:06.17-04:00","TRACKPOINT",40.749306,-74.294489,47.835693,10,,4.64,,,,,,
"2023-10-21T16:13:13.157-04:00","TRACKPOINT",40.749372,-74.294403,49.596924,4,,5.94,,,,,,
"2023-10-21T16:13:21.155-04:00","TRACKPOINT",40.749449,-74.294329,51.677368,4,,4.64,,,,,,
"2023-10-21T16:13:31.155-04:00","TRACKPOINT",40.749475,-74.294286,51.535889,4,,5.22,,,,,,
"2023-10-21T16:13:31.169-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:13:39.159-04:00","TRACKPOINT",40.749543,-74.294204,52.298645,4,,5.47,,,,,,
"2023-10-21T16:13:47.154-04:00","TRACKPOINT",40.7496,-74.294091,51.006165,4,,5.62,,,,,,
"2023-10-21T16:13:55.164-04:00","TRACKPOINT",40.749657,-74.293993,53.354797,4,,3.96,,,,,,
"2023-10-21T16:14:04.163-04:00","TRACKPOINT",40.749721,-74.293892,48.678894,4,,5.08,,,,,,
"2023-10-21T16:14:14.163-04:00","TRACKPOINT",40.749749,-74.29388,51.881714,4,,3.06,,,,,,
"2023-10-21T16:14:14.184-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:14:29.165-04:00","TRACKPOINT",40.749805,-74.293777,53.241211,4,,5.44,,,,,,
"2023-10-21T16:14:36.165-04:00","TRACKPOINT",40.749872,-74.293694,52.276306,4,,5.26,,,,,,
"2023-10-21T16:14:43.162-04:00","TRACKPOINT",40.749936,-74.293597,51.078064,4,,4.61,,,,,,
"2023-10-21T16:14:51.166-04:00","TRACKPOINT",40.750001,-74.293494,50.588135,4,,5.58,,,,,,
"2023-10-21T16:14:59.17-04:00","TRACKPOINT",40.750063,-74.293382,51.679199,4,,5.83,,,,,,
"2023-10-21T16:15:07.164-04:00","TRACKPOINT",40.750106,-74.293263,52.804077,4,,5.65,,,,,,
"2023-10-21T16:15:16.168-04:00","TRACKPOINT",40.750125,-74.293135,52.802795,4,,5.29,,,,,,
"2023-10-21T16:15:23.163-04:00","TRACKPOINT",40.750166,-74.293026,51.929321,4,,4.72,,,,,,
"2023-10-21T16:15:30.165-04:00","TRACKPOINT",40.750222,-74.292929,53.454407,4,,4.75,,,,,,
"2023-10-21T16:15:39.166-04:00","TRACKPOINT",40.750292,-74.292851,54.828735,4,,2.59,,,,,,
"2023-10-21T16:15:47.157-04:00","TRACKPOINT",40.750364,-74.292775,53.098816,4,,2.38,,,,,,
"2023-10-21T16:15:56.166-04:00","TRACKPOINT",40.750441,-74.292697,52.55127,4,,4.43,,,,,,
"2023-10-21T16:16:05.158-04:00","TRACKPOINT",40.750475,-74.292579,50.373962,4,,4.32,,,,,,
"2023-10-21T16:16:13.163-04:00","TRACKPOINT",40.750509,-74.292463,50.065247,4,,5.65,,,,,,
"2023-10-21T16:16:20.16-04:00","TRACKPOINT",40.750529,-74.292332,49.533691,4,,6.41,,,,,,
"2023-10-21T16:16:28.168-04:00","TRACKPOINT",40.75058,-74.292219,45.07782,4,,4.61,,,,,,
"2023-10-21T16:16:36.165-04:00","TRACKPOINT",40.750655,-74.292135,46.629883,4,,4.03,,,,,,
"2023-10-21T16:16:46.155-04:00","TRACKPOINT",40.75074,-74.292074,47.367004,4,,5.8,,,,,,
"2023-10-21T16:16:53.158-04:00","TRACKPOINT",40.750815,-74.291996,45.440674,4,,5.8,,,,,,
"2023-10-21T16:17:01.162-04:00","TRACKPOINT",40.750873,-74.291901,41.885498,4,,4.18,,,,,,
"2023-10-21T16:17:11.165-04:00","TRACKPOINT",40.750853,-74.291794,46.142151,4,,4.54,,,,,,
"2023-10-21T16:17:11.184-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:17:19.164-04:00","TRACKPOINT",40.750754,-74.291814,49.792664,4,,5.15,,,,,,
"2023-10-21T16:17:27.164-04:00","TRACKPOINT",40.750663,-74.291777,49.984192,4,,4.79,,,,,,
"2023-10-21T16:17:35.166-04:00","TRACKPOINT",40.750573,-74.291746,51.342041,4,,3.64,,,,,,
"2023-10-21T16:17:44.167-04:00","TRACKPOINT",40.7505,-74.291672,52.134827,4,,4.28,,,,,,
"2023-10-21T16:17:51.163-04:00","TRACKPOINT",40.750422,-74.291611,52.016418,4,,3.53,,,,,,
"2023-10-21T16:18:01.152-04:00","TRACKPOINT",40.750392,-74.291578,51.844971,4,,0,,,,,,
"2023-10-21T16:18:01.17-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:18:56.172-04:00","TRACKPOINT",40.750309,-74.291492,56.719421,10,,5.4,,,,,,
"2023-10-21T16:19:03.161-04:00","TRACKPOINT",40.750236,-74.291406,57.958618,10,,4.75,,,,,,
"2023-10-21T16:19:10.161-04:00","TRACKPOINT",40.750192,-74.291301,59.139771,10,,4.25,,,,,,
"2023-10-21T16:19:18.16-04:00","TRACKPOINT",40.750132,-74.291205,57.922668,10,,1.66,,,,,,
"2023-10-21T16:19:26.165-04:00","TRACKPOINT",40.750069,-74.291104,59.546387,10,,3.67,,,,,,
"2023-10-21T16:19:36.17-04:00","TRACKPOINT",40.749987,-74.291064,61.770142,10,,2.27,,,,,,
"2023-10-21T16:19:36.187-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:19:52.165-04:00","TRACKPOINT",40.749902,-74.291015,61.795898,10,,4.57,,,,,,
"2023-10-21T16:20:00.167-04:00","TRACKPOINT",40.749826,-74.290934,59.106812,10,,5.36,,,,,,
"2023-10-21T16:20:08.165-04:00","TRACKPOINT",40.749735,-74.29091,61.009827,10,,3.1,,,,,,
"2023-10-21T16:20:16.167-04:00","TRACKPOINT",40.749641,-74.290894,64.479248,10,,4.43,,,,,,
"2023-10-21T16:20:26.167-04:00","TRACKPOINT",40.74955,-74.290863,65.239319,10,,4,,,,,,
"2023-10-21T16:20:36.165-04:00","TRACKPOINT",40.749467,-74.290804,65.632629,10,,4.32,,,,,,
"2023-10-21T16:20:46.166-04:00","TRACKPOINT",40.749412,-74.290831,67.817078,10,,0,,,,,,
"2023-10-21T16:20:46.187-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:21:06.168-04:00","TRACKPOINT",40.749326,-74.290871,66.171143,10,,3.42,,,,,,
"2023-10-21T16:21:16.168-04:00","TRACKPOINT",40.749243,-74.290807,67.199341,10,,5.44,,,,,,
"2023-10-21T16:21:25.167-04:00","TRACKPOINT",40.74916,-74.290753,68.590332,10,,4.86,,,,,,
"2023-10-21T16:21:35.173-04:00","TRACKPOINT",40.749092,-74.290702,72.282898,10,,3.64,,,,,,
"2023-10-21T16:21:35.193-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:21:45.167-04:00","TRACKPOINT",40.749038,-74.290603,74.957336,10,,3.46,,,,,,
"2023-10-21T16:21:54.169-04:00","TRACKPOINT",40.748983,-74.290497,73.986816,10,,4.03,,,,,,
"2023-10-21T16:22:02.167-04:00","TRACKPOINT",40.748943,-74.290392,75.52478,10,,4.1,,,,,,
"2023-10-21T16:22:11.173-04:00","TRACKPOINT",40.748928,-74.290263,74.766907,10,,3.53,,,,,,
"2023-10-21T16:22:21.169-04:00","TRACKPOINT",40.748891,-74.290153,75.468811,10,,3.92,,,,,,
"2023-10-21T16:22:29.164-04:00","TRACKPOINT",40.748847,-74.290049,74.808167,10,,2.63,,,,,,
"2023-10-21T16:22:39.165-04:00","TRACKPOINT",40.748778,-74.289989,76.846924,10,,4.21,,,,,,
"2023-10-21T16:22:39.182-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:22:50.165-04:00","TRACKPOINT",40.748696,-74.289926,76.250122,10,,4.25,,,,,,
"2023-10-21T16:23:00.167-04:00","TRACKPOINT",40.748603,-74.289899,74.5495,10,,5.69,,,,,,
"2023-10-21T16:23:10.166-04:00","TRACKPOINT",40.74851,-74.289905,77.3349,4,,4.39,,,,,,
"2023-10-21T16:23:20.164-04:00","TRACKPOINT",40.748444,-74.289933,80.018311,4,,3.64,,,,,,
"2023-10-21T16:23:20.188-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:23:31.165-04:00","TRACKPOINT",40.748351,-74.289965,81.463745,4,,5.04,,,,,,
"2023-10-21T16:23:41.163-04:00","TRACKPOINT",40.748297,-74.290018,84.526367,4,,1.51,,,,,,
"2023-10-21T16:23:41.185-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:23:57.166-04:00","TRACKPOINT",40.748202,-74.290046,84.989136,4,,4.54,,,,,,
"2023-10-21T16:24:07.167-04:00","TRACKPOINT",40.748127,-74.290043,86.461853,4,,2.52,,,,,,
"2023-10-21T16:24:07.192-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:24:18.169-04:00","TRACKPOINT",40.748041,-74.290093,89.294067,4,,4.5,,,,,,
"2023-10-21T16:24:28.165-04:00","TRACKPOINT",40.747964,-74.290147,92.399841,4,,2.66,,,,,,
"2023-10-21T16:24:28.194-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:24:40.167-04:00","TRACKPOINT",40.747873,-74.290193,95.582764,4,,3.24,,,,,,
"2023-10-21T16:24:50.166-04:00","TRACKPOINT",40.747795,-74.290217,96.01532,4,,3.82,,,,,,
"2023-10-21T16:24:50.189-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:25:01.168-04:00","TRACKPOINT",40.747718,-74.290285,97.434631,4,,2.41,,,,,,
"2023-10-21T16:25:10.158-04:00","TRACKPOINT",40.747647,-74.290363,99.672058,4,,4.54,,,,,,
"2023-10-21T16:25:19.167-04:00","TRACKPOINT",40.747559,-74.290388,100.10022,4,,3.96,,,,,,
"2023-10-21T16:25:28.165-04:00","TRACKPOINT",40.747468,-74.290411,102.276489,4,,4.97,,,,,,
"2023-10-21T16:25:38.165-04:00","TRACKPOINT",40.747401,-74.290315,103.510254,4,,2.27,,,,,,
"2023-10-21T16:25:46.166-04:00","TRACKPOINT",40.74735,-74.29021,104.179138,4,,4.1,,,,,,
"2023-10-21T16:25:56.165-04:00","TRACKPOINT",40.747296,-74.29011,100.384583,4,,4.18,,,,,,
"2023-10-21T16:26:06.17-04:00","TRACKPOINT",40.747234,-74.290013,100.029602,4,,3.96,,,,,,
"2023-10-21T16:26:16.166-04:00","TRACKPOINT",40.74715,-74.29002,104.05365,4,,3.85,,,,,,
"2023-10-21T16:26:16.191-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:26:25.169-04:00","TRACKPOINT",40.747057,-74.290011,106.74353,4,,4.14,,,,,,
"2023-10-21T16:26:35.169-04:00","TRACKPOINT",40.746964,-74.290065,108.305115,4,,5.08,,,,,,
"2023-10-21T16:26:45.163-04:00","TRACKPOINT",40.746939,-74.290083,107.756409,4,,1.91,,,,,,
"2023-10-21T16:26:45.191-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:26:53.163-04:00","TRACKPOINT",40.746863,-74.290004,112.364441,4,,5.9,,,,,,
"2023-10-21T16:27:00.167-04:00","TRACKPOINT",40.74679,-74.289926,110.540039,4,,4.97,,,,,,
"2023-10-21T16:27:08.166-04:00","TRACKPOINT",40.746711,-74.289864,110.986084,4,,6.12,,,,,,
"2023-10-21T16:27:15.166-04:00","TRACKPOINT",40.746634,-74.289783,114.52002,4,,4.18,,,,,,
"2023-10-21T16:27:23.164-04:00","TRACKPOINT",40.746568,-74.289685,113.350586,4,,4.54,,,,,,
"2023-10-21T16:27:32.165-04:00","TRACKPOINT",40.74649,-74.289608,117.755249,4,,4.61,,,,,,
"2023-10-21T16:27:40.165-04:00","TRACKPOINT",40.746413,-74.289534,116.205688,4,,4.68,,,,,,
"2023-10-21T16:27:49.164-04:00","TRACKPOINT",40.746328,-74.289494,116.778015,4,,4.18,,,,,,
"2023-10-21T16:27:57.167-04:00","TRACKPOINT",40.746254,-74.289408,118.362061,10,,4.64,,,,,,
"2023-10-21T16:28:04.168-04:00","TRACKPOINT",40.746186,-74.289325,119.187378,10,,4.61,,,,,,
"2023-10-21T16:28:12.16-04:00","TRACKPOINT",40.746108,-74.28925,119.697144,10,,4.14,,,,,,
"2023-10-21T16:28:21.168-04:00","TRACKPOINT",40.74603,-74.289178,123.035583,10,,5.72,,,,,,
"2023-10-21T16:28:31.17-04:00","TRACKPOINT",40.745965,-74.289101,121.992981,4,,0.61,,,,,,
"2023-10-21T16:28:31.192-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:28:44.161-04:00","TRACKPOINT",40.745879,-74.289137,118.078186,4,,0,,,,,,
"2023-10-21T16:28:54.166-04:00","TRACKPOINT",40.74588,-74.289149,119.944214,4,,0,,,,,,
"2023-10-21T16:28:54.178-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:29:19.166-04:00","TRACKPOINT",40.745798,-74.289219,120.100281,4,,5.98,,,,,,
"2023-10-21T16:29:29.163-04:00","TRACKPOINT",40.745725,-74.289285,120.465332,4,,2.45,,,,,,
"2023-10-21T16:29:29.186-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:29:37.164-04:00","TRACKPOINT",40.74565,-74.289353,120.001709,4,,4.32,,,,,,
"2023-10-21T16:29:45.165-04:00","TRACKPOINT",40.74558,-74.289447,122.238159,4,,5,,,,,,
"2023-10-21T16:29:54.164-04:00","TRACKPOINT",40.745579,-74.289568,122.003113,4,,3.85,,,,,,
"2023-10-21T16:30:02.161-04:00","TRACKPOINT",40.74564,-74.289657,123.561768,4,,5.04,,,,,,
"2023-10-21T16:30:10.162-04:00","TRACKPOINT",40.745704,-74.289756,124.724182,4,,4,,,,,,
"2023-10-21T16:30:17.162-04:00","TRACKPOINT",40.745769,-74.289839,127.117798,4,,5,,,,,,
"2023-10-21T16:30:25.161-04:00","TRACKPOINT",40.745813,-74.289951,125.03125,4,,4.57,,,,,,
